지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
108,1955-01-09,-10.8,-2.9,1,3.1,82,
108,1955-01-10,-15,-9.1,,4.8,45,
108,1955-01-11,-17.2,-4.6,,1.1,64.7,
108,1955-01-12,-9.6,4,,1.9,61.7,
108,1955-01-13,-6.3,2.4,,1.1,73.7,
108,1955-01-14,-6.8,3.4,0,4.2,61.7,
108,1955-01-15,-14.1,-1.6,.3,3.8,78.7,
108,1955-01-16,-15.8,-7.4,0,2.4,63,
108,1955-01-17,-12.4,-5.1,0,2.7,65.7,
108,1955-01-18,-14.2,-1.7,.1,1.7,61,
108,1955-01-19,-6.4,2.6,.1,3.1,86,
108,1955-01-20,-9.8,-3.7,,4.1,63.3,
108,1955-01-21,-12.1,1.2,,2.2,73,
108,1955-01-22,-4,3,,2.8,64,
108,1955-01-23,-8.7,5.4,,2,76.3,
108,1955-01-24,-4.7,5.3,,1.9,78.7,
108,1955-01-25,-5.5,3.8,,1.5,63.3,
108,1955-01-26,-7.4,-.8,,3.9,51,
108,1955-01-27,-10.8,2.1,,1.9,51.3,
108,1955-01-28,-9.4,3.9,0,1.4,71.7,
108,1955-01-29,-3.8,2.5,3.6,1.6,91.3,
108,1955-01-30,-8.1,2,6.1,4.2,84.7,
108,1955-01-31,-11.3,-2,,2,53.3,
108,1955-02-01,-5,4.1,0,2.1,65.7,
108,1955-02-02,-3.1,7,,2.7,88,
108,1955-02-03,-5.5,3,,1.2,77.3,
108,1955-02-04,-6.2,5,,3.1,76.3,
108,1955-02-05,-8.4,1.6,,2.4,51,
108,1955-02-06,-9.2,4,,1.8,43.7,
108,1955-02-07,-2.1,4.8,,1.5,57,
108,1955-02-08,-4.2,8.7,,2.5,62,
108,1955-02-09,-1.5,6.2,,1.4,78,
108,1955-02-10,-11.5,1.5,,2.6,57,
108,1955-02-11,-14.3,-6.6,,5.1,34.7,
108,1955-02-12,-14.2,-2,0,1.6,49.7,
108,1955-02-13,-6.6,3.7,1,3.2,78.3,
108,1955-02-14,.5,6.4,0,4.1,75.3,
108,1955-02-15,-1,6.5,,3.1,62.7,
108,1955-02-16,-4.2,9.7,,1.2,60,
108,1955-02-17,-.8,11.1,,1.5,63,
108,1955-02-18,-.5,11.3,,1.7,70.3,
108,1955-02-19,-5.3,5.8,8.6,3.7,86,
108,1955-02-20,-11,-5,,5.8,59.3,
108,1955-02-21,-14.2,-4.5,,3.1,50.7,
108,1955-02-22,-6.8,5.6,0,5.2,76,
108,1955-02-23,.5,7.6,,3.2,62.7,
108,1955-02-24,-1.3,7.2,,2.1,61.7,
108,1955-02-25,-3.8,10.6,,1.5,62.7,
108,1955-02-26,-1.1,15.1,,1.6,54.7,
108,1955-02-27,.7,12.8,,3.1,51.3,
108,1955-02-28,-2.2,4,,3.8,51.3,
108,1955-03-01,-3.3,8.2,,1.8,44,
108,1955-03-02,-1.4,5.5,0,1.4,66.3,
108,1955-03-03,-3.9,7.6,,2.7,66,
108,1955-03-04,-2.8,7.7,,2.6,53.3,
108,1955-03-05,-.5,8.6,.6,2,69.7,
108,1955-03-06,.2,3.1,,2.2,73.7,
108,1955-03-07,-1,5.4,0,2.1,76.7,
108,1955-03-08,-.5,6.6,0,2.8,73.7,
108,1955-03-09,-2.8,5.9,,4.1,38.3,
108,1955-03-10,-4.8,8.2,,1.8,41.7,
108,1955-03-11,-1.3,13.7,0,2.8,61.3,
108,1955-03-12,-1.7,10.8,5.3,4.9,98.3,
108,1955-03-13,-4.7,.3,,6.6,44.7,
108,1955-03-14,-4.7,3.9,,2.2,58.7,
108,1955-03-15,-3.2,8.6,,1.9,71,
108,1955-03-16,1.1,13.8,,1.9,73.3,
108,1955-03-17,3.8,14.6,.8,5.3,91.7,
108,1955-03-18,-2.8,3.8,,6,37,
108,1955-03-19,-2.7,8.5,7.4,2.6,62.3,
108,1955-03-20,.9,13.9,,1.4,78,
108,1955-03-21,5.1,12.2,1.4,3,74.7,
108,1955-03-22,4,16.2,,2.2,66,
108,1955-03-23,2.2,10.8,,1.8,67.7,
108,1955-03-24,2.7,11.5,,2.9,61.3,
108,1955-03-25,0,8.1,,2.9,54.3,
108,1955-03-26,-1.8,11.9,,1.4,56.7,
108,1955-03-27,2.3,13.3,,2.4,55.7,
108,1955-03-28,3.5,14.4,,3,65,
108,1955-03-29,1.7,12.7,,2.9,75,
108,1955-03-30,5.6,10.9,.2,4.6,62.3,
108,1955-03-31,4.5,14.3,,2.1,68,
108,1955-04-01,5.4,14.7,,2.9,70.7,
108,1955-04-02,2.9,13.9,,3.3,72.7,
108,1955-04-03,.7,11.1,,5.2,41.3,
108,1955-04-04,-2.5,9,,4,51,
108,1955-04-05,1.1,14.8,.1,2.4,64,
108,1955-04-06,6.7,17.9,.9,5.5,51.3,
108,1955-04-07,10.2,21.2,,7.3,68,
108,1955-04-08,9.8,22.2,0,5.6,80,
108,1955-04-09,9.7,14.4,1,1.7,97,
108,1955-04-10,5.9,13.2,6.9,3.2,82.3,
108,1955-04-11,4.1,22,,2.4,54.3,
108,1955-04-12,15.7,25,0,6.3,56.3,
108,1955-04-13,10.3,18.9,3.3,4,91,
108,1955-04-14,10.2,16.4,.6,7.3,65.3,
108,1955-04-15,8.9,11.6,34.5,6.9,95.7,
108,1955-04-16,9.2,12.1,3.4,2.3,98,
108,1955-04-17,8,11.1,2.2,2.4,94.3,
108,1955-04-18,6.9,10.7,0,2.9,76.7,
108,1955-04-19,5,8.9,0,2.3,78.7,
108,1955-04-20,2.6,13.5,,1.9,70,
108,1955-04-21,3.4,15.5,,2.2,61,
108,1955-04-22,3.8,19.8,,1.6,56.3,
108,1955-04-23,8.8,15,1.5,1.8,72,
108,1955-04-24,8.1,13.8,.6,1.4,66.3,
108,1955-04-25,5.2,15.4,,3.9,55.3,
108,1955-04-26,3.6,19,,2.3,51.7,
108,1955-04-27,6.4,19.4,,2.7,41.7,
108,1955-04-28,6.9,20.4,,2,54.3,
108,1955-04-29,10,23.8,,2.4,46.7,
108,1955-04-30,7.9,23.8,,1.9,43.3,
108,1955-05-01,9.2,24.3,,2.2,48.3,
108,1955-05-02,10,26,,1.8,46.7,
108,1955-05-03,10.9,18,16.6,4.8,85.7,
108,1955-05-04,9.3,18.2,,3.1,75,
108,1955-05-05,11.5,19.8,,3.8,70.3,
108,1955-05-06,11.7,22.7,,3.8,55.7,
108,1955-05-07,10.3,25.1,,2.3,58.3,
108,1955-05-08,11.2,25.2,,2.5,57.3,
108,1955-05-09,11.9,24.1,,2.6,72.3,
108,1955-05-10,12.3,29,,2.2,73.3,
108,1955-05-11,9.9,15.3,3,3.6,92.3,
108,1955-05-12,9.8,18.1,2.9,2.3,84.3,
108,1955-05-13,8.2,21.6,,2.1,71,
108,1955-05-14,9.5,24.5,,2.2,67.7,
108,1955-05-15,12.4,26.5,,2.4,54,
108,1955-05-16,13.1,19.3,.3,1.5,70.7,
108,1955-05-17,13.8,20.6,4.4,1.6,81.7,
108,1955-05-18,11.2,19.9,,2.7,85.7,
108,1955-05-19,10.9,20.6,2.1,2,73,
108,1955-05-20,11,21.1,3.3,2.1,77.7,
108,1955-05-21,10.7,24,,3.9,72.3,
108,1955-05-22,9.5,22.5,,2.5,56.3,
108,1955-05-23,8.7,26.6,,1.9,54.7,
108,1955-05-24,13.5,24.7,,2.5,61.7,
108,1955-05-25,9.9,24.8,,2.2,62.3,
108,1955-05-26,12,26.3,0,2.4,54,
108,1955-05-27,12.2,22.9,6.6,1.4,69,
108,1955-05-28,13.3,16.1,35.7,4.6,93.3,
108,1955-05-29,12.2,20.3,5.8,3.2,76.3,
108,1955-05-30,12.1,23,,2.3,72.3,
108,1955-05-31,11.3,24.5,,2.3,61.7,
108,1955-06-01,12.2,22.4,2.1,2.3,72.3,
108,1955-06-02,11.2,24.4,,1.8,64,
108,1955-06-03,12.5,23.9,,2.5,72,
108,1955-06-04,11.7,25.7,,2.1,62.7,
108,1955-06-05,13,28.3,,2,56,
108,1955-06-06,14.7,28.4,,2.3,60,
108,1955-06-07,15.2,28.1,,2.3,58.3,
108,1955-06-08,14.3,27.2,,3.1,70.3,
108,1955-06-09,15.5,29.9,,3,75,
108,1955-06-10,17.7,29.2,0,2.2,71,
108,1955-06-11,16,29.7,,2.3,70.7,
108,1955-06-12,19.6,32.8,0,2,62.7,
108,1955-06-13,18.2,33.7,,1.8,53.3,
108,1955-06-14,19.2,30.9,,1.9,45,
108,1955-06-15,19.3,30.9,1.3,1.8,62,
108,1955-06-16,18.5,33.2,,1.9,67.7,
108,1955-06-17,19.8,22.8,15.2,2.1,91.3,
108,1955-06-18,18.8,24.3,.5,1.4,83.3,
108,1955-06-19,18.6,26.3,.2,2.9,81,
108,1955-06-20,19.1,26.1,0,3.9,92,
108,1955-06-21,18.3,27.7,,2.8,76.3,
108,1955-06-22,17,33.8,,1.7,64.7,
108,1955-06-23,22,31.9,3.2,1.7,70.7,
108,1955-06-24,21.8,23.2,122.2,5.6,93.7,
108,1955-06-25,19.6,22,72.2,4.3,98.7,
108,1955-06-26,18.2,21.3,73.4,2.4,97,
108,1955-06-27,17.8,20.5,25,2.1,94.7,
108,1955-06-28,16.8,26.8,,1.5,84.7,
108,1955-06-29,18.6,26.7,0,2.1,85.3,
108,1955-06-30,20.2,25.6,1.2,2.2,90.3,
108,1955-07-01,20.1,29.9,1,2.4,77,
108,1955-07-02,21.8,25.5,47.1,5.4,93.7,
108,1955-07-03,18.3,23.8,51.6,5.9,97,
108,1955-07-04,17.9,21.9,0,2.1,90.7,
108,1955-07-05,18.7,21.2,9.3,2,96,
108,1955-07-06,18.5,25.5,,1.3,88,
108,1955-07-07,18.6,28.6,,1.7,84.7,
108,1955-07-08,19.2,30.6,,1.1,81.7,
108,1955-07-09,20.3,31,,1.8,80.3,
108,1955-07-10,22.5,27.6,7.2,4,86.7,
108,1955-07-11,22.8,26,15.7,6.5,90.7,
108,1955-07-12,21.3,25.3,45.4,3.7,96.3,
108,1955-07-13,20.5,23.5,10.4,2,86.7,
108,1955-07-14,19.4,25.9,11,2.3,88.7,
108,1955-07-15,23.2,32.4,,1.9,75.3,
108,1955-07-16,24.8,31.7,.1,2.9,71.7,
108,1955-07-17,23.9,31.5,40.2,2.8,83,
108,1955-07-18,23.5,28.9,51,1.5,88.7,
108,1955-07-19,22.8,27.1,45,1.2,92,
108,1955-07-20,22.1,30.3,,2.3,84.3,
108,1955-07-21,22.5,28.5,0,3.1,88.3,
108,1955-07-22,22.2,29,,2.8,86.3,
108,1955-07-23,22.7,31.5,,1.6,81.3,
108,1955-07-24,23.3,29.8,,2.1,86,
108,1955-07-25,22.5,29.5,,1.5,83.7,
108,1955-07-26,23.7,32.8,18.4,2,83.3,
108,1955-07-27,23,32.3,3.1,1.6,84.7,
108,1955-07-28,24.3,31.5,6.8,1.7,84.7,
108,1955-07-29,24.3,29.3,1.3,2.4,89.3,
108,1955-07-30,25,30.2,18.7,2.6,90.3,
108,1955-07-31,23.3,28.8,14.2,3.5,89,
108,1955-08-01,23.3,27.2,28.2,5.3,91.3,
108,1955-08-02,22.4,29.4,.9,2.3,87.3,
108,1955-08-03,22.4,31.1,,1,84,
108,1955-08-04,22.8,30.7,,1.2,85.3,
108,1955-08-05,24,30.6,,2.5,85,
108,1955-08-06,23,30.9,,1.4,84.7,
108,1955-08-07,23.6,32.3,,1.6,80,
108,1955-08-08,23.5,32.1,0,2,85,
108,1955-08-09,23.1,32,,1.3,85,
108,1955-08-10,23.9,33.3,,2.9,63.3,
108,1955-08-11,23.2,33.3,,2.3,56,
108,1955-08-12,19.4,32.6,,2.1,44.7,
108,1955-08-13,19.9,32.3,,2,60.7,
108,1955-08-14,20.4,31.8,,2.4,64.3,
108,1955-08-15,21.3,32.8,,1.6,68.3,
108,1955-08-16,23.4,33.9,,1.7,69.3,
108,1955-08-17,23.3,33.3,,2.1,67.3,
108,1955-08-18,22.1,33.8,,1.9,70,
108,1955-08-19,22.2,32.3,2.7,1.7,80,
108,1955-08-20,23.2,31.8,0,1.3,78.7,
108,1955-08-21,20.8,32.8,,2.5,60.7,
108,1955-08-22,20.3,33,,1.7,57.7,
108,1955-08-23,20.4,33.1,,2.2,68,
108,1955-08-24,21.4,33.5,,1.8,67.3,
108,1955-08-25,21.8,34.2,,1.9,70.3,
108,1955-08-26,22.5,34,,1.6,62.3,
108,1955-08-27,22.3,35,,1.3,57.7,
108,1955-08-28,22.8,29.8,11.9,2.6,74.7,
108,1955-08-29,21.3,27.9,16.3,2.8,79,
108,1955-08-30,19.6,30.6,,2.2,66,
108,1955-08-31,18.6,28.5,,2.7,57.7,
108,1955-09-01,18.2,27.1,,3.5,58,
108,1955-09-02,16.8,27.8,,2.9,61.3,
108,1955-09-03,17.2,28.1,,1.8,66,
108,1955-09-04,18.5,25.3,.2,1.2,73.3,
108,1955-09-05,17.9,29.4,,1.3,72,
108,1955-09-06,19.1,32.3,,1.8,69,
108,1955-09-07,20.9,31.3,,2.2,58,
108,1955-09-08,17,23.8,40.5,4,86.3,
108,1955-09-09,17.8,28.2,1.6,2.2,82.3,
108,1955-09-10,19.4,27.3,,1.2,74.3,
108,1955-09-11,19.8,22.8,3.5,2,82.7,
108,1955-09-12,16.1,22.9,57.5,4,94.3,
108,1955-09-13,17.8,25.1,1,2.2,81.3,
108,1955-09-14,19,26.2,,.9,78.7,
108,1955-09-15,15.1,26.5,,1.7,74,
108,1955-09-16,16.4,27.4,,1,69.7,
108,1955-09-17,18,24,45,3.3,79.3,
108,1955-09-18,16.6,24.9,,3.2,64.7,
108,1955-09-19,13.6,25.9,,1.2,68,
108,1955-09-20,15.1,26.5,,1.7,74,
108,1955-09-21,14.7,27.4,,1.2,74.7,
108,1955-09-22,15.9,20.1,38.6,2.7,88.7,
108,1955-09-23,15.4,23.4,,2.5,68.3,
108,1955-09-24,11,25.3,,1.3,58,
108,1955-09-25,11,26,,1,65.7,
108,1955-09-26,15.6,24.2,,1.3,66.7,
108,1955-09-27,13,26.9,,1.4,66.3,
108,1955-09-28,12.5,26.2,,1.8,60.3,
108,1955-09-29,13.3,27.2,,2,60.3,
108,1955-09-30,15.2,27.6,,2.9,48,
108,1955-10-01,12,27.3,,1.8,71,
108,1955-10-02,15.7,27.2,,2.6,69,
108,1955-10-03,14.1,23.9,,3.6,64,
108,1955-10-04,11.4,25.2,,2.6,71,
108,1955-10-05,12.6,24.2,,2.5,70,
108,1955-10-06,13.1,16.1,.6,2.6,76.3,
108,1955-10-07,5,13.6,2.1,4.4,86.7,
108,1955-10-08,1.3,15.2,,1.2,69.3,
108,1955-10-09,3.6,18.9,,2,61.3,
108,1955-10-10,8.8,19.4,,1.4,62.3,
108,1955-10-11,5.7,20.2,,1.4,58,
108,1955-10-12,5,21.3,,1.1,65,
108,1955-10-13,9.8,14.3,14.4,1.5,83,
108,1955-10-14,10.1,15.9,5.5,3.2,81.3,
108,1955-10-15,9.9,17.9,,3.6,72.7,
108,1955-10-16,7.3,19.4,,1.4,80,
108,1955-10-17,9.9,17.2,1.2,2.9,73.3,
108,1955-10-18,7.8,16.1,,4.2,49.7,
108,1955-10-19,3.7,17.8,,1.4,71.3,
108,1955-10-20,5.8,15.1,.9,2.9,67.3,
108,1955-10-21,5.1,13.8,,2.6,59.7,
108,1955-10-22,2.2,15.2,,1.6,70.3,
108,1955-10-23,4.2,16.7,,1.2,77.3,
108,1955-10-24,5.9,19.7,,.9,73.7,
108,1955-10-25,8.1,19.2,,1.7,71.7,
108,1955-10-26,9.4,21,,1.4,66,
108,1955-10-27,7.7,19.9,,.9,72.7,
108,1955-10-28,11.4,16.1,1.4,1.4,82,
108,1955-10-29,6.7,17.7,.6,3.4,74.3,
108,1955-10-30,1.7,10.3,,4.3,51.7,
108,1955-10-31,1.4,14.7,,1.4,67.7,
108,1955-11-01,4.3,17.3,,2,71,
108,1955-11-02,3.2,11.9,,3.4,55,
108,1955-11-03,3.4,12.2,.2,2.9,68.7,
108,1955-11-04,2.6,12.7,10.6,3.7,80,
108,1955-11-05,.5,10.1,0,7.4,60,
108,1955-11-06,-1.6,5.1,,4.8,54.7,
108,1955-11-07,-2.6,5.8,0,1.9,63.7,
108,1955-11-08,-2.5,6.6,,2.8,58.3,
108,1955-11-09,-2.8,4.9,,1.5,62,
108,1955-11-10,-3.3,8.9,,1.2,77.3,
108,1955-11-11,-1.5,11.9,0,1.1,74.7,
108,1955-11-12,4.1,14.1,,2.1,76,
108,1955-11-13,4.8,16.8,,1.3,74.7,
108,1955-11-14,3.1,18.3,,1.3,73.3,
108,1955-11-15,3.7,13.6,30.5,4.1,83.3,
108,1955-11-16,-2.8,3.7,,4.7,54.7,
108,1955-11-17,-4.1,8.9,,1.7,71,
108,1955-11-18,-.8,10.9,,1.4,75.3,
108,1955-11-19,-.2,10.7,,1.2,77.3,
108,1955-11-20,1.3,10.9,8.2,3.5,76,
108,1955-11-21,5.7,8.5,6.3,2.4,81.7,
108,1955-11-22,3.7,9.5,,2.5,79.3,
108,1955-11-23,1.2,8.3,,1.9,71.3,
108,1955-11-24,-.9,11.4,,1.3,76.3,
108,1955-11-25,4.9,14,,1.5,78.7,
108,1955-11-26,1.6,12.6,,1.3,72.7,
108,1955-11-27,5.3,13.5,.4,1.2,75.7,
108,1955-11-28,2.7,9.2,,3.1,73,
108,1955-11-29,2.9,9.4,,1.4,72.3,
108,1955-11-30,1.4,9,,1.8,63.7,
108,1955-12-01,-2.4,7.8,,1.5,50.7,
108,1955-12-02,-4.5,6.9,,1.2,65,
108,1955-12-03,-1.7,9.8,,1.3,77.7,
108,1955-12-04,.7,10.6,,1.3,83,
108,1955-12-05,.6,12.9,,3.1,69,
108,1955-12-06,-3.5,2.7,,2.4,40.3,
108,1955-12-07,-4.2,1.3,0,1.6,70.7,
108,1955-12-08,-4.5,2.8,,2.7,66.3,
108,1955-12-09,-5.4,4.9,,1.4,64,
108,1955-12-10,-2.1,5.4,0,1.6,77.3,
108,1955-12-11,4,12.6,.5,1,85,
108,1955-12-12,-.3,10.7,.1,1.3,91.7,
108,1955-12-13,2.9,10.1,.2,1.6,81.7,
108,1955-12-14,3.6,8.7,0,2.4,81,
108,1955-12-15,-3,8.6,5.5,3.9,73.3,
108,1955-12-16,-5.8,.3,,3.8,34.7,
108,1955-12-17,-9.7,-3.1,,3.4,37,
108,1955-12-18,-7.5,2.1,,.7,59.7,
108,1955-12-19,-4.5,8,,1.6,76.7,
108,1955-12-20,-.5,2.6,3.9,2.2,87.7,
108,1955-12-21,-7.2,.6,,4.8,51.3,
108,1955-12-22,-9.7,-1.3,,1.9,45.3,
108,1955-12-23,-4.3,5.4,,1.7,62,
108,1955-12-24,-.5,1.4,2.1,2,87.7,
108,1955-12-25,-2,7.6,,2.9,67.7,
108,1955-12-26,1.1,7.8,,2.7,63,
108,1955-12-27,.2,9.1,.1,2.5,76.3,
108,1955-12-28,-4.7,2.9,.2,2.9,75.3,
108,1955-12-29,-7.8,-2.2,0,2.2,67.3,
108,1955-12-30,-9.5,-3.5,,2.8,51.3,
108,1955-12-31,-9.2,-2.9,,2.5,55.7,
108,1956-01-01,-10.1,-.8,,1.7,52,
108,1956-01-02,-9.7,1,,1.1,68,
108,1956-01-03,-8.5,5.7,,1.4,59.7,
108,1956-01-04,-3,8.7,,2.2,58,
108,1956-01-05,-3.1,1.8,,2.5,68.3,
108,1956-01-06,-10.1,-2.8,,2.8,50.3,
108,1956-01-07,-13.8,-8.3,,5.2,53.3,
108,1956-01-08,-15,-7.5,,3.5,57.3,
108,1956-01-09,-15.7,-6.9,0,2.1,65.3,
108,1956-01-10,-14.3,-.5,.1,1.6,81.3,
108,1956-01-11,-7.9,-1.8,,2.2,65.7,
108,1956-01-12,-7.5,3.5,0,3.2,67.7,
108,1956-01-13,-6.8,2.9,0,3.3,65,
108,1956-01-14,-9.8,.3,0,1.3,41,
108,1956-01-15,-6.8,.9,.3,2.6,60.7,
108,1956-01-16,-11.1,1.3,,.9,66.7,
108,1956-01-17,-3,6.4,,2.4,68.3,
108,1956-01-18,-2.9,4.6,1.3,3.7,74.3,
108,1956-01-19,-6.9,.7,,2.7,69.7,
108,1956-01-20,-6.1,1.2,.1,.4,87.3,
108,1956-01-21,-3.1,-.1,4.3,.5,97.3,
108,1956-01-22,-11.1,-.9,.1,3.4,74,
108,1956-01-23,-13.4,-4.9,,2.9,52,
108,1956-01-24,-12.9,-3.2,0,2.4,57,
108,1956-01-25,-12,-4.3,,2.6,51.7,
108,1956-01-26,-9.4,-1.1,0,1.8,62,
108,1956-01-27,-5.6,3.9,.1,3.3,81,
108,1956-01-28,-6.1,1.4,,6.7,46.3,
108,1956-01-29,-8.7,3.5,0,1.6,61,
108,1956-01-30,-2.3,6.7,,2.2,62,
108,1956-01-31,-8,1.9,,2.8,56.3,
108,1956-02-01,-10.9,-1.3,,3.7,39,
108,1956-02-02,-10,2.1,,1.6,49.7,
108,1956-02-03,-8.6,4.3,,1.5,73.7,
108,1956-02-04,-3,5.1,,2.2,68.7,
108,1956-02-05,-6.7,1.3,,2.9,43,
108,1956-02-06,-4.5,6,.4,2.4,74.3,
108,1956-02-07,-2.8,3.9,0,3.8,61.7,
108,1956-02-08,-10.5,.3,4,2.5,76.7,
108,1956-02-09,-12.6,-3.9,,3.7,57.3,
108,1956-02-10,-12.4,-2.9,,3.2,59.3,
108,1956-02-11,-10.6,-2.3,,3.1,67,
108,1956-02-12,-9.4,1.3,,2.1,65.3,
108,1956-02-13,-9.1,4,,2,74.7,
108,1956-02-14,-3.9,5.3,,1.7,67.7,
108,1956-02-15,-5.9,3.4,1.3,3.4,83.7,
108,1956-02-16,-11.6,-5.3,,5.7,49.7,
108,1956-02-17,-13.1,-5.9,,3.8,46.7,
108,1956-02-18,-12.7,-2.2,,2.2,50.3,
108,1956-02-19,-9.8,-.4,,2.1,68.7,
108,1956-02-20,-8.6,0,0,4.3,57.3,
108,1956-02-21,-11,-2,,3.1,42,
108,1956-02-22,-9.6,.7,,2.2,50,
108,1956-02-23,-5.1,4.1,0,2.6,50.3,
108,1956-02-24,-8.6,2.9,,2.3,49,
108,1956-02-25,-8.8,6.5,,1.6,48.3,
108,1956-02-26,-.9,7.2,,2.4,51.3,
108,1956-02-27,.4,6,3.3,6.5,61.7,
108,1956-02-28,-3.2,1.1,17.6,3,89,
108,1956-02-29,-5.1,.1,0,3.1,77,
108,1956-03-01,-5.3,1.5,,2.5,68.3,
108,1956-03-02,-7.5,2.8,,1.7,66.3,
108,1956-03-03,-2.2,1.1,1.4,2.1,77.3,
108,1956-03-04,-4.2,4.8,,1.5,78,
108,1956-03-05,-1.9,8.4,,2.9,68,
108,1956-03-06,-.7,4.1,2.6,2.5,80,
108,1956-03-07,-3.6,.9,,4.9,63,
108,1956-03-08,-6.9,.3,,3.6,43.3,
108,1956-03-09,-6.8,2.1,,2.8,61,
108,1956-03-10,-5.5,2.7,.4,2.3,78.3,
108,1956-03-11,-6.4,-.3,7.3,3.6,83.7,
108,1956-03-12,-8.5,-.3,,3.3,61,
108,1956-03-13,-4.1,8.8,,2.3,76,
108,1956-03-14,-.2,11.2,0,2.1,72.3,
108,1956-03-15,7.7,14.9,30.1,4.3,80,
108,1956-03-16,3.1,14.5,19.1,6,97,
108,1956-03-17,2.2,8.5,,2.8,88.3,
108,1956-03-18,2.6,8.1,4.2,2.5,83,
108,1956-03-19,1.5,9.8,,3.8,54.3,
108,1956-03-20,1,10.5,,2.6,56,
108,1956-03-21,.3,9.7,,2.6,80.3,
108,1956-03-22,5.6,15.6,2.7,2,73.7,
108,1956-03-23,9.6,12.1,34.5,1.6,96.7,
108,1956-03-24,7.5,11.9,11.1,4.2,86,
108,1956-03-25,-.1,7.5,17.6,8.1,90.7,
108,1956-03-26,.1,7.1,4,3.1,84.7,
108,1956-03-27,1.1,12.7,,1,75.7,
108,1956-03-28,2.3,12.5,2.9,2.2,80.3,
108,1956-03-29,5.6,15.7,1.4,1.8,70.3,
108,1956-03-30,3.1,11.7,,4.1,53.3,
108,1956-03-31,.5,15.8,,2.3,55.3,
108,1956-04-01,3.7,8.9,5,1.7,83,
108,1956-04-02,1.4,5.5,7.7,3.1,88.3,
108,1956-04-03,2.4,8.8,,2,80,
108,1956-04-04,2.2,11.3,1.8,2.5,78.7,
108,1956-04-05,2.3,13.3,0,2.2,71.7,
108,1956-04-06,2.9,10.4,,1.9,74.7,
108,1956-04-07,4.8,9.5,14.5,3.1,83.3,
108,1956-04-08,4.8,11.1,7.3,3.8,74,
108,1956-04-09,1.9,14.1,,2.4,62.7,
108,1956-04-10,4.9,12.9,,2.2,65.7,
108,1956-04-11,3.7,14,,2.6,77,
108,1956-04-12,7.1,13.9,0,2.7,81.7,
108,1956-04-13,6.4,19.4,,4.2,68.3,
108,1956-04-14,11.7,18.2,,6.3,59,
108,1956-04-15,11.1,21.4,,2,61.3,
108,1956-04-16,7.9,15.3,,3.5,64.3,
108,1956-04-17,4.6,14.3,,3.5,49,
108,1956-04-18,6.2,13.5,1,1.8,68,
108,1956-04-19,8.1,13.4,.2,2.5,70.3,
108,1956-04-20,5.5,16.3,,3.6,57.3,
108,1956-04-21,4.7,21.4,,1.6,54,
108,1956-04-22,8.5,21.4,,1.7,61,
108,1956-04-23,6.9,17.7,18.8,6.3,69,
108,1956-04-24,4.1,16.7,,1.9,56,
108,1956-04-25,7.3,17.6,9.6,2.7,74.7,
108,1956-04-26,6.9,14.1,,3.7,68,
108,1956-04-27,3.6,14,,3.5,49.3,
108,1956-04-28,3.8,14.5,,3.6,54.7,
108,1956-04-29,3.3,16.1,,2,55.7,
108,1956-04-30,5.1,18.4,,3.1,69.3,
108,1956-05-01,7.4,20.7,4.8,3.8,68.3,
108,1956-05-02,6.3,15.3,,3.9,70.7,
108,1956-05-03,7.1,21.5,,1.5,65,
108,1956-05-04,9.1,26.7,,1.8,53,
108,1956-05-05,7.6,22.5,19.1,4.3,75,
108,1956-05-06,7.6,17.8,,4.5,59,
108,1956-05-07,9.8,17,,3.5,65.3,
108,1956-05-08,7.4,22.5,,2,66,
108,1956-05-09,9,22.1,,1.9,62,
108,1956-05-10,9.4,14.6,6.1,4,89,
108,1956-05-11,8.5,16.5,,5.8,66.3,
108,1956-05-12,7.7,18.7,,3.2,69.3,
108,1956-05-13,9.1,20.1,,2.6,68,
108,1956-05-14,8.3,21.7,,2.9,70.7,
108,1956-05-15,9.8,22.3,,2.9,68.7,
108,1956-05-16,10.3,22.9,,2.7,69.7,
108,1956-05-17,9.8,20.1,,1.9,64.7,
108,1956-05-18,10.6,25,,2.5,51.3,
108,1956-05-19,10.1,20,.1,3.3,81.7,
108,1956-05-20,13,26.2,.2,1.6,77.3,
108,1956-05-21,14.1,24.4,4.4,1.6,68.3,
108,1956-05-22,14.7,25.6,17.1,3.3,73,
108,1956-05-23,14.1,22.3,,4.3,56,
108,1956-05-24,13.2,24.8,,2.6,50.7,
108,1956-05-25,11.7,16.4,15.3,4,89.7,
108,1956-05-26,11.9,19.5,,2.8,82,
108,1956-05-27,12.9,22.7,,2.1,69.3,
108,1956-05-28,12.1,26.4,,2.2,67.7,
108,1956-05-29,14.4,24.1,5.3,1.9,73.7,
108,1956-05-30,14.3,21.5,,2.3,79.7,
108,1956-05-31,12.5,24.6,,1.8,76.7,
108,1956-06-01,16.2,27.8,,1.9,71.3,
108,1956-06-02,17.4,31.3,,2,66.7,
108,1956-06-03,18.8,30.6,,1.9,72,
108,1956-06-04,18,25.5,23.2,4.9,86,
108,1956-06-05,17,24.4,8.1,3.1,93,
108,1956-06-06,16.1,25.1,0,1.9,80.7,
108,1956-06-07,17.2,25.7,,3.2,77.3,
108,1956-06-08,15.8,22.3,.3,1.9,89,
